Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
0,1,21,0,13.571428571428600,12.5,Graduate
0,1,20,1,11.8,11.833333333333300,Graduate
0,1,20,0,14.2,13.285714285714300,Graduate
0,0,41,0,11.0,11.8,Graduate
0,0,32,0,13.625,12.6375,Enrolled
0,0,18,0,14.652857142857100,14.652857142857100,Graduate
0,1,35,0,11.333333333333300,11.333333333333300,Graduate
0,0,32,0,13.7,0.0,Dropout
0,0,37,0,13.727272727272700,14.75,Graduate
0,0,30,0,11.75,11.142857142857100,Dropout
1,0,23,0,12.333333333333300,13.0,Graduate
0,1,20,0,14.0,13.857142857142900,Dropout
1,0,21,0,11.5,11.75,Graduate
1,0,19,0,11.2,13.2,Graduate
1,1,18,0,15.07,15.07,Graduate
1,0,18,0,10.0,12.0,Dropout
1,0,24,0,12.0,12.666666666666700,Enrolled
1,0,22,0,13.0,12.6,Graduate
1,0,18,0,11.0,11.25,Dropout
0,0,18,0,13.571428571428600,12.166666666666700,Graduate
1,0,21,1,14.6,14.2,Graduate
0,0,38,0,11.833333333333300,10.0,Dropout
0,1,19,0,12.625,12.5125,Graduate
0,0,36,0,11.5,12.333333333333300,Dropout
0,0,18,0,13.25,10.5,Graduate
0,0,19,0,12.60625,11.9,Graduate
0,0,21,0,13.75,13.2,Dropout
0,0,19,0,13.598333333333300,11.933333333333300,Enrolled
0,1,18,0,11.142857142857100,12.285714285714300,Graduate
0,0,45,0,12.7,12.96818181818180,Enrolled
0,0,20,0,10.0,11.0,Dropout
0,0,18,0,11.666666666666700,11.5,Graduate
0,1,18,0,14.0,13.142857142857100,Graduate
0,0,25,0,0.0,0.0,Dropout
0,0,19,0,12.04142857142860,12.04142857142860,Graduate
0,1,18,0,0.0,0.0,Graduate
0,0,39,0,13.76923076923080,14.583333333333300,Graduate
0,0,29,0,15.444444444444400,15.307692307692300,Graduate
0,0,18,0,11.5,12.714285714285700,Enrolled
0,0,23,0,10.0,0.0,Dropout
0,0,21,0,12.25,10.333333333333300,Dropout
0,0,18,0,14.5,15.166666666666700,Graduate
0,0,23,0,15.571428571428600,16.375,Graduate
0,0,18,0,15.571428571428600,14.714285714285700,Graduate
0,0,32,0,13.8,12.166666666666700,Graduate
0,0,29,0,10.666666666666700,14.8,Dropout
0,1,20,0,11.6,11.75,Graduate
0,0,28,0,13.0,0.0,Dropout
0,0,27,0,12.0,13.625,Graduate
0,0,22,0,12.333333333333300,12.333333333333300,Graduate
0,0,37,0,12.875,12.9,Enrolled
0,0,28,0,11.0,0.0,Dropout
0,0,43,0,12.25,10.5,Dropout
0,0,32,0,0.0,0.0,Dropout
0,1,20,0,10.75,11.5,Enrolled
0,1,35,0,13.63,13.63,Graduate
0,0,21,0,13.0,11.5,Graduate
0,1,18,0,13.533333333333300,12.228571428571400,Enrolled
0,1,18,0,16.9,16.37777777777780,Graduate
0,0,18,0,12.0,12.0,Graduate
0,0,22,0,12.5,13.285714285714300,Graduate
0,0,19,0,12.764285714285700,12.764285714285700,Graduate
0,1,18,0,13.75,12.166666666666700,Graduate
0,0,19,0,0.0,0.0,Dropout
0,1,18,0,14.604285714285700,15.68333333333330,Graduate
0,0,31,0,0.0,0.0,Dropout
0,1,33,0,13.833333333333300,12.5,Graduate
0,1,19,0,13.57625,13.57625,Graduate
0,1,18,0,15.142857142857100,15.833333333333300,Graduate
0,0,23,0,10.666666666666700,11.6,Graduate
0,0,20,0,11.2,12.0,Graduate
0,0,18,0,13.76375,13.76375,Graduate
0,0,21,0,13.25,12.2,Enrolled
0,1,22,0,10.714285714285700,12.2,Graduate
0,0,20,0,12.166666666666700,11.666666666666700,Graduate
0,0,23,0,14.357142857142900,14.357142857142900,Graduate
0,0,19,0,12.833333333333300,12.666666666666700,Graduate
0,0,19,0,13.925714285714300,13.925714285714300,Graduate
0,0,26,0,12.0,11.0,Dropout
0,0,18,0,13.44285714285710,13.744444444444400,Graduate
1,0,18,0,16.0,0.0,Dropout
1,0,20,0,13.125,13.2,Graduate
1,0,19,0,0.0,0.0,Dropout
1,0,32,0,11.4,11.0,Dropout
1,0,31,0,11.0,11.666666666666700,Dropout
1,0,25,0,11.0,10.0,Enrolled
0,0,21,0,13.666666666666700,13.0,Graduate
0,0,31,0,11.75,10.0,Dropout
0,0,34,0,10.0,13.0,Dropout
0,1,18,0,13.5,12.833333333333300,Graduate
0,0,19,0,0.0,0.0,Dropout
0,0,21,0,12.0,11.0,Enrolled
0,0,18,0,13.0,11.8,Dropout
0,0,20,0,14.833333333333300,16.0,Graduate
0,0,20,0,11.833333333333300,12.857142857142900,Graduate
0,1,18,0,12.0,12.333333333333300,Graduate
0,0,19,0,12.75,11.333333333333300,Graduate
0,0,19,0,0.0,14.75,Enrolled
0,1,30,0,0.0,10.0,Dropout
0,0,19,0,12.0,12.857142857142900,Graduate
0,0,19,0,11.677777777777800,13.8,Graduate
0,1,19,0,13.6,13.6,Graduate
0,0,19,0,16.0,15.875,Graduate
0,0,20,0,11.8,11.5,Graduate
1,0,25,0,0.0,14.0,Dropout
1,0,19,0,0.0,0.0,Dropout
0,1,34,0,16.142857142857100,16.2,Graduate
0,1,18,0,11.785714285714300,11.785714285714300,Graduate
0,1,18,0,13.42375,13.42375,Graduate
0,0,20,0,12.5,14.166666666666700,Graduate
0,1,20,0,12.464285714285700,12.464285714285700,Graduate
0,0,23,0,12.375,12.6,Enrolled
0,0,28,0,10.0,0.0,Dropout
0,0,18,0,12.6,12.428571428571400,Enrolled
0,0,19,0,12.6,12.4,Graduate
0,0,34,0,10.0,12.0,Dropout
0,0,35,0,0.0,0.0,Dropout
0,0,32,0,11.6,12.333333333333300,Graduate
0,0,19,0,12.166666666666700,13.5,Graduate
0,0,18,0,13.6,12.666666666666700,Graduate
0,0,35,0,12.5,11.8,Dropout
1,1,24,0,12.25,11.5,Enrolled
0,1,20,0,11.714285714285700,12.625,Graduate
1,1,18,1,13.5,13.0,Graduate
1,1,20,0,13.024285714285700,13.024285714285700,Graduate
1,0,18,0,0.0,0.0,Dropout
1,1,18,0,17.333333333333300,18.571428571428600,Graduate
1,1,20,0,11.0,11.5,Graduate
1,0,19,0,13.666666666666700,12.5,Dropout
1,1,20,0,11.375,13.8,Enrolled
1,0,19,0,12.833333333333300,11.833333333333300,Graduate
1,0,20,0,12.6,11.5,Graduate
1,0,22,0,14.333333333333300,13.771428571428600,Graduate
1,1,18,0,13.5,13.625,Enrolled
1,0,19,0,14.285714285714300,14.285714285714300,Graduate
1,0,22,0,11.75,10.0,Dropout
1,0,20,1,14.8,17.6,Graduate
1,0,34,0,0.0,0.0,Dropout
1,0,24,0,10.0,0.0,Dropout
1,0,26,0,0.0,0.0,Dropout
1,0,35,0,12.6,12.38,Dropout
1,0,22,0,12.428571428571400,11.8,Graduate
1,0,26,0,10.0,12.0,Enrolled
1,0,19,0,12.333333333333300,0.0,Dropout
1,0,19,0,0.0,0.0,Dropout
1,0,20,0,0.0,0.0,Graduate
1,0,21,0,12.1,13.333333333333300,Graduate
0,1,19,0,14.714285714285700,15.0,Graduate
0,0,18,0,12.666666666666700,12.833333333333300,Graduate
0,1,23,0,14.384615384615400,13.3,Graduate
0,1,18,0,13.4,12.2,Graduate
0,0,18,0,13.314285714285700,13.314285714285700,Graduate
0,0,19,0,11.98857142857140,11.98857142857140,Graduate
0,0,21,0,11.545454545454500,12.88888888888890,Graduate
0,1,18,0,16.46153846153850,13.875,Graduate
0,1,24,0,13.666666666666700,12.833333333333300,Graduate
0,0,18,0,12.65,13.411111111111100,Dropout
0,0,18,0,12.333333333333300,12.0,Enrolled
0,0,20,0,14.37,14.65,Graduate
0,0,19,0,12.0,11.75,Enrolled
0,1,18,0,12.0,10.666666666666700,Dropout
0,1,19,0,12.0,11.0,Dropout
0,0,19,0,12.6,11.2,Graduate
0,0,18,0,12.166666666666700,12.333333333333300,Graduate
0,0,20,0,13.5,14.0,Enrolled
0,1,18,0,13.76375,13.76375,Graduate
0,1,19,0,12.4,12.8,Graduate
0,0,18,0,10.666666666666700,12.0,Enrolled
0,0,18,0,14.333333333333300,14.333333333333300,Graduate
0,0,21,0,12.5,12.666666666666700,Enrolled
0,0,19,0,10.0,0.0,Dropout
0,0,21,0,14.69625,14.622222222222200,Graduate
0,0,18,0,11.5,13.75,Enrolled
0,1,18,0,12.855555555555600,13.9125,Graduate
0,0,18,0,13.7,13.994444444444400,Graduate
0,0,23,0,0.0,12.0,Dropout
0,0,20,0,11.2,12.0,Enrolled
0,0,18,0,13.285714285714300,13.333333333333300,Graduate
0,0,19,0,13.0,10.4,Enrolled
0,1,27,0,12.6,11.685714285714300,Enrolled
0,1,19,0,12.8,12.0,Enrolled
0,0,21,0,11.5,11.0,Dropout
0,1,19,0,11.4,11.4,Graduate
0,1,21,0,12.333333333333300,11.333333333333300,Graduate
0,0,18,0,12.8,12.2,Graduate
0,1,20,0,12.0,15.0,Graduate
0,1,18,0,13.0,13.5,Graduate
0,1,18,0,11.833333333333300,11.0,Dropout
0,0,18,0,14.0,13.333333333333300,Graduate
0,1,18,0,12.333333333333300,13.5,Graduate
0,1,19,0,13.04,12.5,Enrolled
0,0,23,0,13.166666666666700,13.333333333333300,Enrolled
0,1,24,0,12.5,12.833333333333300,Graduate
0,0,19,0,0.0,0.0,Graduate
0,0,18,0,15.657142857142900,15.657142857142900,Graduate
0,0,19,0,12.166666666666700,11.333333333333300,Graduate
0,0,19,0,0.0,0.0,Dropout
0,1,20,0,10.6,11.166666666666700,Enrolled
0,0,20,0,13.428571428571400,12.666666666666700,Enrolled
0,0,26,0,11.75,0.0,Dropout
1,0,36,0,0.0,0.0,Dropout
1,0,19,0,0.0,0.0,Dropout
1,0,27,0,0.0,0.0,Dropout
1,0,18,0,13.0,0.0,Dropout
1,1,18,0,13.331428571428600,13.331428571428600,Graduate
1,0,28,0,0.0,0.0,Dropout
1,0,21,0,0.0,0.0,Graduate
1,0,19,0,13.7,13.7,Graduate
1,0,26,0,0.0,0.0,Dropout
1,0,20,0,13.454545454545500,13.875,Dropout
1,0,19,0,12.2,12.2,Graduate
1,0,21,0,10.0,11.0,Dropout
1,1,23,0,13.0,12.857142857142900,Graduate
1,0,29,0,12.0,14.0,Graduate
1,0,20,0,15.028571428571400,15.028571428571400,Graduate
1,0,18,0,12.0,11.714285714285700,Graduate
1,0,19,0,12.0,12.4,Graduate
1,0,23,0,13.666666666666700,11.333333333333300,Dropout
1,0,21,0,0.0,0.0,Dropout
1,0,18,0,12.0,12.5,Enrolled
1,1,18,0,0.0,0.0,Graduate
1,0,21,0,14.0,0.0,Dropout
1,0,22,0,0.0,0.0,Dropout
1,0,21,0,12.375,12.583333333333300,Graduate
1,0,32,0,0.0,0.0,Dropout
1,0,27,0,11.421052631578900,11.076923076923100,Graduate
1,0,18,0,13.35,13.35,Graduate
1,1,24,0,15.0,16.0,Graduate
1,0,22,0,10.5,0.0,Dropout
1,0,22,0,0.0,0.0,Dropout
1,0,19,0,13.25,11.833333333333300,Graduate
1,0,19,0,0.0,0.0,Dropout
1,0,21,0,11.5,10.6,Enrolled
0,1,18,0,13.88125,13.88125,Graduate
0,0,18,0,11.333333333333300,12.6,Graduate
0,0,20,0,0.0,0.0,Dropout
0,0,19,0,12.857142857142900,13.666666666666700,Graduate
0,0,19,0,11.6,12.5,Graduate
0,1,18,0,11.4,11.333333333333300,Graduate
0,0,20,0,13.333333333333300,13.0,Enrolled
0,1,22,0,13.571428571428600,13.77777777777780,Graduate
0,0,31,0,11.833333333333300,12.228571428571400,Graduate
0,1,19,0,14.428571428571400,14.142857142857100,Graduate
0,0,18,0,0.0,0.0,Enrolled
0,1,18,0,12.285714285714300,12.4,Graduate
0,0,21,0,14.4,13.8,Graduate
0,1,18,0,13.15,15.06875,Graduate
1,0,25,1,0.0,0.0,Dropout
1,0,21,1,0.0,0.0,Dropout
0,1,19,0,12.342857142857100,12.342857142857100,Graduate
0,0,19,0,12.2,10.8,Enrolled
0,0,22,0,10.5,11.0,Dropout
1,0,19,0,10.6,11.6,Graduate
0,0,58,0,0.0,0.0,Dropout
0,1,19,0,11.25,12.0,Graduate
1,0,23,1,10.5,11.7,Graduate
0,1,19,0,11.0,11.666666666666700,Enrolled
0,0,18,0,13.457142857142900,14.5125,Graduate
0,0,20,0,12.6,12.333333333333300,Graduate
0,0,18,0,0.0,0.0,Dropout
0,0,18,0,13.666666666666700,13.6,Graduate
0,1,18,0,11.6,11.8,Graduate
0,0,24,0,12.571428571428600,12.833333333333300,Dropout
0,0,18,0,11.8,11.4,Dropout
0,1,19,0,11.6,12.666666666666700,Enrolled
0,1,19,0,11.333333333333300,11.833333333333300,Graduate
0,0,18,0,10.666666666666700,11.5,Graduate
0,0,18,0,13.5,13.4,Enrolled
0,1,19,0,0.0,0.0,Graduate
0,0,22,0,13.333333333333300,11.5,Graduate
0,0,19,0,13.4,13.5,Enrolled
0,1,21,0,10.2,12.25,Enrolled
0,1,21,0,13.0,12.833333333333300,Graduate
0,1,18,0,12.90857142857140,12.90857142857140,Graduate
0,0,20,0,12.0,10.0,Dropout
0,1,18,0,10.833333333333300,11.0,Enrolled
0,0,19,0,15.333333333333300,15.833333333333300,Graduate
0,1,18,0,12.816666666666700,12.875,Enrolled
1,0,26,1,13.0,14.0,Dropout
0,0,19,1,13.5,11.0,Enrolled
0,0,35,0,12.5,12.166666666666700,Graduate
0,1,19,0,13.0,14.333333333333300,Graduate
1,0,18,0,11.75,12.571428571428600,Graduate
1,0,19,0,12.5,14.25,Graduate
1,0,25,0,11.61111111111110,12.055555555555600,Graduate
1,0,18,0,14.0,14.666666666666700,Graduate
1,0,26,0,0.0,0.0,Dropout
1,0,34,0,13.8,13.833333333333300,Graduate
1,0,18,0,0.0,0.0,Dropout
1,0,18,0,0.0,0.0,Dropout
1,1,18,0,12.25,12.333333333333300,Dropout
1,0,20,0,11.5,13.666666666666700,Dropout
1,0,25,0,12.571428571428600,12.555555555555600,Graduate
1,0,18,0,12.0,12.166666666666700,Dropout
1,0,19,0,12.0,12.307692307692300,Graduate
1,0,20,0,0.0,0.0,Dropout
1,1,20,0,12.0,11.166666666666700,Graduate
1,0,20,0,11.6,12.25,Enrolled
1,1,19,0,0.0,0.0,Dropout
1,0,20,0,12.0,13.0,Enrolled
1,0,18,0,13.976666666666700,12.041666666666700,Enrolled
1,0,19,0,12.5,10.0,Enrolled
1,0,20,0,0.0,0.0,Dropout
1,0,24,0,10.5,12.5,Dropout
1,0,20,0,12.857142857142900,12.3,Graduate
1,0,19,0,11.666666666666700,12.0,Enrolled
1,0,23,0,13.0,10.0,Dropout
1,0,20,0,11.833333333333300,10.4,Enrolled
1,0,21,0,12.454545454545500,12.75,Graduate
1,0,20,0,11.0,0.0,Dropout
1,0,21,0,13.2,14.25,Enrolled
1,1,18,0,15.5,14.166666666666700,Graduate
1,0,18,0,12.333333333333300,13.666666666666700,Graduate
1,0,18,0,12.0,11.4,Enrolled
1,0,20,0,11.6,11.5,Enrolled
1,1,18,0,11.333333333333300,12.285714285714300,Graduate
1,0,19,0,0.0,0.0,Dropout
1,0,20,0,12.0,12.5,Enrolled
1,0,19,0,12.0,12.6,Graduate
1,0,33,0,12.5,11.5,Dropout
1,0,21,0,13.666666666666700,13.0,Graduate
1,0,25,0,14.5,0.0,Dropout
1,1,20,0,13.2,0.0,Dropout
1,1,22,0,12.166666666666700,14.8,Dropout
0,0,39,0,11.25,11.333333333333300,Graduate
1,1,21,0,15.166666666666700,14.428571428571400,Graduate
0,1,19,0,11.166666666666700,13.4,Graduate
0,1,26,0,10.983333333333300,10.983333333333300,Graduate
0,1,19,0,10.75,11.5,Graduate
0,1,20,0,13.384615384615400,14.285714285714300,Graduate
0,1,25,0,11.285714285714300,12.2,Enrolled
1,0,24,0,0.0,0.0,Dropout
1,0,20,0,13.0,14.833333333333300,Graduate
1,0,29,0,16.11111111111110,13.5,Graduate
1,0,20,0,11.5,11.0,Graduate
1,0,20,0,10.75,10.5,Dropout
1,1,24,0,11.6,13.0,Graduate
1,0,24,0,0.0,0.0,Dropout
1,0,23,0,13.8,14.142857142857100,Graduate
1,0,20,0,13.585714285714300,14.6875,Graduate
1,0,19,0,13.857142857142900,13.0,Graduate
1,0,28,0,12.0,12.333333333333300,Enrolled
1,1,20,0,13.444444444444400,12.6,Graduate
1,0,18,0,14.0,13.857142857142900,Graduate
1,0,20,0,12.0,0.0,Dropout
1,0,33,0,14.2,13.833333333333300,Graduate
0,0,35,0,13.34,10.84,Enrolled
0,0,27,0,12.457142857142900,12.457142857142900,Enrolled
0,0,19,0,11.0,12.0,Dropout
0,1,31,1,10.5,10.5,Enrolled
1,0,19,0,0.0,0.0,Graduate
1,0,22,0,14.0,13.0,Graduate
0,0,39,1,0.0,0.0,Dropout
1,0,22,0,0.0,0.0,Dropout
1,0,47,0,10.0,12.5,Enrolled
1,1,19,0,0.0,0.0,Graduate
0,0,19,1,13.5,14.333333333333300,Graduate
0,0,19,0,0.0,0.0,Dropout
0,1,21,0,13.38888888888890,14.88888888888890,Graduate
0,0,39,0,0.0,0.0,Dropout
1,0,19,0,13.583333333333300,13.583333333333300,Graduate
1,1,20,0,0.0,0.0,Enrolled
1,0,24,0,0.0,0.0,Dropout
1,0,27,0,10.0,0.0,Dropout
1,0,29,0,15.2,15.2,Graduate
1,0,20,0,12.8,0.0,Dropout
1,0,21,0,11.166666666666700,11.0,Dropout
1,0,18,0,0.0,0.0,Enrolled
1,0,19,0,12.828571428571400,12.828571428571400,Graduate
1,0,19,0,12.5,12.6,Dropout
1,1,28,0,10.0,12.4,Graduate
0,0,21,1,11.5,13.25,Graduate
0,0,23,1,11.328571428571400,11.328571428571400,Dropout
0,0,39,0,13.0,13.0,Enrolled
0,0,18,0,13.033333333333300,13.033333333333300,Graduate
0,0,59,1,12.166666666666700,11.75,Graduate
1,0,30,0,14.5,16.2,Enrolled
0,0,18,0,14.4,13.6,Graduate
0,0,41,0,12.25,12.5,Enrolled
0,0,27,0,0.0,0.0,Dropout
0,1,18,0,12.666666666666700,12.0,Graduate
0,0,20,0,12.0,11.666666666666700,Dropout
0,0,32,0,0.0,0.0,Dropout
0,0,19,0,11.666666666666700,10.8,Dropout
0,0,41,0,0.0,0.0,Dropout
0,0,38,0,10.0,0.0,Dropout
1,0,35,1,0.0,0.0,Dropout
0,0,27,0,12.25,12.0,Dropout
0,0,19,0,12.0,12.5,Graduate
0,0,18,0,12.6,11.8,Enrolled
0,0,39,0,0.0,0.0,Dropout
0,0,37,0,0.0,0.0,Dropout
0,0,37,0,0.0,0.0,Dropout
0,1,35,0,12.6875,12.0,Graduate
0,0,49,0,10.4,10.666666666666700,Graduate
0,0,52,0,10.466666666666700,10.923076923076900,Graduate
0,0,18,0,14.333333333333300,13.0,Graduate
0,1,30,0,14.666666666666700,14.333333333333300,Graduate
0,0,21,0,12.835714285714300,14.23125,Graduate
1,0,20,0,0.0,0.0,Dropout
1,0,18,0,0.0,0.0,Enrolled
1,0,19,0,0.0,0.0,Dropout
1,0,18,0,13.24875,13.24875,Graduate
1,0,20,1,12.857142857142900,12.75,Enrolled
0,0,21,0,13.6,14.25,Enrolled
0,1,22,0,14.0,12.4,Graduate
0,0,20,0,12.0,11.0,Enrolled
0,0,20,0,13.166666666666700,14.0,Enrolled
0,1,19,0,13.625,12.166666666666700,Graduate
0,1,18,0,14.85,15.61111111111110,Graduate
1,0,21,0,10.75,11.4,Graduate
0,0,19,1,0.0,11.666666666666700,Enrolled
0,0,37,1,0.0,0.0,Dropout
0,0,45,0,14.0,13.857142857142900,Enrolled
1,0,38,0,0.0,0.0,Dropout
1,0,55,0,0.0,0.0,Dropout
0,0,28,0,13.0,11.75,Dropout
0,0,46,0,12.375,12.4,Graduate
0,0,22,0,0.0,0.0,Graduate
0,0,46,0,11.4,13.75,Dropout
0,0,28,0,11.25,13.0,Enrolled
0,0,18,0,13.0,12.0,Dropout
1,1,18,0,0.0,0.0,Enrolled
1,1,21,0,13.5,14.166666666666700,Graduate
0,0,18,0,11.0,11.0,Enrolled
0,0,34,0,0.0,11.0,Dropout
0,1,21,0,12.0,11.2,Dropout
0,1,18,0,13.0,13.0,Graduate
1,0,20,0,0.0,0.0,Graduate
0,0,18,0,12.0,12.25,Enrolled
1,0,21,0,11.166666666666700,10.8,Enrolled
1,0,19,0,10.5,12.0,Dropout
1,0,22,0,12.666666666666700,12.166666666666700,Graduate
1,0,23,0,11.0,0.0,Dropout
1,0,19,0,0.0,0.0,Dropout
1,0,18,0,11.5,10.333333333333300,Enrolled
1,1,19,0,0.0,0.0,Dropout
1,0,19,0,10.5,11.75,Enrolled
1,0,19,0,12.5,11.0,Enrolled
1,0,22,0,12.833333333333300,12.5,Enrolled
1,1,18,0,15.571428571428600,16.142857142857100,Graduate
1,0,18,0,12.0,11.8,Dropout
1,0,19,0,11.25,11.333333333333300,Dropout
1,0,18,0,0.0,0.0,Graduate
1,0,21,0,12.285714285714300,14.25,Enrolled
1,0,18,0,11.0,10.333333333333300,Enrolled
1,0,19,0,12.142857142857100,13.6,Graduate
1,0,27,0,11.5,0.0,Dropout
1,0,20,0,12.545454545454500,11.625,Enrolled
1,0,20,0,13.0,13.0,Graduate
1,0,18,0,12.8875,12.8875,Graduate
1,0,18,0,12.666666666666700,13.6,Enrolled
1,0,18,0,12.833333333333300,12.571428571428600,Graduate
1,0,18,0,10.666666666666700,12.5,Dropout
1,0,18,0,13.0,12.4,Enrolled
0,0,18,0,11.983333333333300,12.28125,Graduate
0,0,37,0,0.0,0.0,Dropout
0,1,36,0,11.833333333333300,11.5,Graduate
0,0,26,0,12.666666666666700,11.0,Dropout
0,0,19,0,13.75,14.5,Graduate
0,0,24,0,11.4,11.8,Dropout
0,1,19,1,13.166666666666700,13.0,Dropout
0,1,20,0,12.833333333333300,11.8,Graduate
0,0,19,0,14.125,14.5,Graduate
0,0,21,0,11.666666666666700,13.0,Graduate
0,0,50,0,10.25,11.25,Dropout
0,0,47,0,12.514285714285700,11.75,Dropout
0,0,24,0,11.5,10.444444444444400,Dropout
0,0,48,0,10.0,0.0,Dropout
0,1,18,0,15.714285714285700,12.77777777777780,Graduate
1,0,32,0,12.5,11.0,Dropout
1,0,20,0,12.0,12.75,Dropout
1,0,24,0,0.0,0.0,Dropout
1,0,53,0,12.25,11.75,Graduate
1,0,42,0,0.0,0.0,Dropout
1,0,52,0,13.6,14.2,Graduate
1,0,54,0,13.307692307692300,12.818181818181800,Enrolled
1,0,49,0,12.2,11.8,Graduate
1,1,18,0,12.285714285714300,13.333333333333300,Graduate
1,0,37,0,12.0,13.0,Graduate
1,1,21,0,13.342857142857100,11.65,Graduate
1,0,26,0,0.0,0.0,Dropout
1,0,20,0,14.272727272727300,14.818181818181800,Graduate
0,1,19,0,12.1375,12.91111111111110,Graduate
0,0,18,0,14.166666666666700,14.857142857142900,Graduate
0,0,18,0,13.528571428571400,14.655555555555600,Graduate
0,0,20,0,12.0,11.0,Graduate
0,0,20,0,11.4,11.0,Dropout
0,0,21,0,0.0,0.0,Dropout
0,0,22,0,12.916666666666700,14.5,Graduate
0,1,18,0,13.6375,14.3875,Graduate
0,0,18,0,12.9,12.142857142857100,Dropout
0,1,19,0,14.36,14.36,Graduate
0,0,19,0,14.514285714285700,14.514285714285700,Enrolled
0,0,18,0,14.7,14.7,Graduate
0,0,27,0,15.2,14.0,Enrolled
0,1,20,0,13.0,15.0625,Graduate
0,0,20,0,13.5,0.0,Dropout
0,0,20,0,12.333333333333300,12.6,Graduate
0,0,19,0,13.4,13.0,Graduate
0,0,20,0,11.75,10.5,Enrolled
0,1,20,0,0.0,0.0,Graduate
0,0,20,0,0.0,0.0,Enrolled
0,0,27,0,14.727272727272700,14.142857142857100,Graduate
0,0,18,0,16.571428571428600,15.666666666666700,Graduate
0,0,18,0,15.145,15.7425,Graduate
0,1,18,0,13.44285714285710,15.075,Graduate
0,0,20,0,14.166666666666700,11.75,Graduate
0,0,19,0,14.0,15.0,Enrolled
0,1,20,0,11.333333333333300,12.333333333333300,Graduate
0,0,18,0,13.76125,13.76125,Graduate
0,0,22,0,11.6,10.0,Dropout
0,1,22,0,12.75,13.0,Graduate
0,0,25,0,12.5,11.0,Enrolled
0,0,19,0,15.307692307692300,14.0,Graduate
0,0,21,0,13.285714285714300,12.0,Dropout
0,0,27,0,14.757142857142900,14.077777777777800,Graduate
0,0,18,0,12.766666666666700,12.766666666666700,Graduate
0,0,18,0,10.4,0.0,Dropout
1,0,19,0,0.0,0.0,Dropout
1,1,35,0,10.5,12.6,Graduate
1,0,23,0,14.25,13.4,Graduate
1,0,28,0,11.916666666666700,0.0,Dropout
1,0,19,0,10.666666666666700,14.0,Enrolled
1,0,19,0,12.25,12.666666666666700,Enrolled
1,0,20,0,12.0,11.6,Dropout
1,0,21,0,11.0,12.75,Dropout
1,0,18,0,14.166666666666700,13.0,Graduate
1,0,22,0,14.666666666666700,15.0,Graduate
1,0,21,0,0.0,12.285714285714300,Graduate
1,0,38,0,12.666666666666700,0.0,Dropout
1,0,20,0,0.0,0.0,Enrolled
1,0,19,0,0.0,0.0,Dropout
1,0,24,0,0.0,0.0,Dropout
1,0,19,0,0.0,0.0,Dropout
1,1,19,0,13.7,14.022222222222200,Graduate
1,0,19,0,11.8,12.4,Enrolled
1,0,31,0,0.0,0.0,Dropout
1,1,19,0,13.333333333333300,13.285714285714300,Graduate
1,0,22,0,11.4,12.166666666666700,Graduate
1,0,25,0,0.0,0.0,Dropout
1,0,18,0,16.142857142857100,0.0,Dropout
1,0,30,0,0.0,0.0,Dropout
1,1,18,0,15.63375,15.63375,Graduate
1,0,18,0,13.666666666666700,14.5,Graduate
1,0,18,0,0.0,0.0,Dropout
1,0,18,0,12.5,11.5,Graduate
1,1,25,0,12.285714285714300,13.0,Graduate
1,0,18,0,14.0,11.0,Enrolled
1,0,18,0,0.0,0.0,Dropout
1,0,19,0,10.75,12.25,Enrolled
1,0,25,0,12.95,13.125,Dropout
0,0,19,0,12.45,12.45,Graduate
0,0,31,0,12.25,12.0,Enrolled
0,1,20,0,13.38125,13.38125,Graduate
0,0,33,1,12.16,11.34,Dropout
0,0,24,0,12.5,11.5,Enrolled
0,1,18,0,12.75,12.166666666666700,Graduate
0,0,19,0,13.3425,13.3425,Graduate
0,1,20,0,14.175,13.03125,Graduate
1,1,33,0,10.0,10.0,Enrolled
1,0,24,0,0.0,14.5,Dropout
1,0,24,0,0.0,0.0,Dropout
1,0,18,0,12.0,12.142857142857100,Graduate
0,1,18,0,10.571428571428600,11.4,Graduate
0,0,22,0,14.153846153846200,15.428571428571400,Graduate
0,1,18,0,11.166666666666700,12.4,Graduate
0,0,21,0,12.0,12.666666666666700,Graduate
0,0,38,0,11.333333333333300,12.0,Dropout
0,1,29,0,12.588235294117600,13.357142857142900,Graduate
0,1,20,0,12.0,10.75,Enrolled
0,0,18,0,0.0,0.0,Dropout
1,0,37,0,12.25,12.846153846153800,Graduate
1,0,20,0,11.6,12.8,Graduate
1,0,20,0,13.0,12.0,Dropout
1,0,40,0,10.666666666666700,12.5,Dropout
1,0,44,0,12.333333333333300,11.0,Enrolled
1,0,21,0,11.0,11.428571428571400,Dropout
1,0,21,0,13.428571428571400,13.125,Graduate
1,0,18,0,13.05375,13.05375,Graduate
1,0,18,0,12.035714285714300,13.75,Enrolled
1,0,27,0,14.166666666666700,13.833333333333300,Graduate
1,0,38,0,0.0,0.0,Dropout
1,0,18,0,13.6,12.666666666666700,Dropout
1,0,19,0,12.2,12.0,Enrolled
1,0,18,0,13.714285714285700,13.333333333333300,Dropout
1,0,19,0,11.666666666666700,10.0,Dropout
1,0,44,0,14.0,0.0,Dropout
1,0,26,0,12.5,10.0,Dropout
